store,demand
10006,4665746.33992238
10007,9623394.09216862
10008,13311328.9969147
10009,7726357.37020251
10010,8402407.31632318
10011,4306672.50657535
10012,11181482.539139
10013,5155539.40203984
10014,6304049.24775729
10015,5979054.33367837
10016,5455409.61832742
10017,13026556.6544467
10018,5151867.13601238
10019,13876767.3158668
10020,5636902.58155177
10021,4102952.24344289
10022,5439328.90002558
10023,4358442.78652923
10024,2420919.69419895
10025,3720453.27271282
10026,9845992.76167784
10027,8872316.58489879
10028,11765118.5396401
10029,19229978.078483
10030,10231792.7753429
10031,5436361.90362376
10032,11093650.916996
10033,4400582.1260618
10104,9991062.6875051
10118,8749556.88375345
10556,8876285.11324887
10568,4220623.84060492
10832,6070267.7550222
12586,7406058.83143316
12787,10832043.2230582
13138,12779845.9704165
13897,7061333.77695587
14396,13294260.0338705
14464,12195398.3588591
15011,6079068.13766065
16784,9654875.35525507
16801,8848719.71969399
17723,17903866.5730312
19632,4943042.21453665
29579,8216959.34443694
36207,5956199.58918879
38971,7301477.7263754
38997,6933051.70871585
41635,8842184.19519541
43324,4485168.48181025
43334,7953153.12995507
44150,2470108.04794451
44409,8107574.21539076
45935,3459729.01589804
46886,12120115.0693683
46948,4030957.01516558
48109,4256106.2346717
50339,3264065.89271116
51581,4075992.86214206
51823,4737643.04368151
52678,9143817.82260164
53025,8039696.22535336
53832,3076218.18989046
54569,9569737.56839148
54826,3558993.00024615
55521,9600329.23292899
55536,6758001.8522954
57140,3181682.10756909
57316,4255463.03207993
57578,4056937.33098504
58305,4233446.7600773
63409,7417695.68315052
63444,9367631.77513723
69884,3533364.21642871
72874,1594682.7120612
74538,4020640.71264114
75898,7285166.07788893
78241,7360820.98388147
80166,4334589.26864679
80726,8830934.06642078
81804,5036206.45236887
85649,8114369.81317658
86255,2668884.99768057
86697,2858048.90883112
86857,2094799.65731768
87654,11252730.0125189
88306,9225346.80766523
88753,7756253.4042909
89044,12282294.3606028
89662,4935956.55763379
89700,6901112.93601754
90662,3688539.80428844
90941,4757400.96732915
91171,2005390.2444768
93193,5982351.20595295
95178,15105985.5938966
95310,5030678.75767776
95426,9406670.02968604
95716,11124176.0835342
96211,3734437.49752562
98720,4255902.02413005
98842,4618505.12978658
100264,3524445.39204935
102152,4289714.78895916
103664,4932475.42339749
105506,2855952.37316955
105515,3101899.30229026
109362,3779560.14441432
110354,4600119.21648572
112759,6047708.59970814
114361,8168280.53296895
114896,5968107.67352509
116624,3278773.32430754
116916,3042539.46555303
118724,1634209.37206075
119606,3357736.84976509
120095,3803916.024855
123729,4066688.760213
124567,1929690.05808518
126236,1031298.60655879
127647,2599553.14831303
127981,2287738.41826335
128961,7788345.33528742
129412,6822055.11766274
131273,12352315.6249813
136890,6446796.24875462
138315,6729804.42052397
140119,8443086.14836732
140136,9050988.6075362
140249,6844924.00158603
141288,13375867.9367884
142468,3488024.24770071
143293,3766714.30600967
153051,1428661.75661091
153388,9629203.29373187
154256,5923974.55958415
154424,3337053.83683681
154679,5406830.50686557
154692,4171637.2513607
155089,7123900.67449146
155502,19683509.0021527
155551,3145083.32198809
156966,6524125.14814697
157161,4167793.41484441
157915,23849570.3383563
158792,4745175.71486296
158847,6254785.53993239
159191,5531448.42265202
159340,7180859.74965716
160195,4260992.3916023
162454,6008268.18912005
162974,9671558.06311067
163410,8881901.63093667
165012,6369996.47891298
167280,3736528.13816708
169740,4402379.2470754
170269,4777084.66026917
170618,4503367.82763214
171023,2928892.39850288
171287,4511185.70198553
171893,4242664.86067807
173507,4141718.60979267
173529,2956795.61789009
174236,6415844.07700761
178255,1518667.68539597
178934,6713782.68415764
179014,4303690.53373378
182504,7467556.20793324
184577,4300295.32529133
185176,5795232.12361708
185245,4511971.58787683
186078,3051257.41015046
186101,3738112.24067956
189491,6575928.63530597
191539,5881557.07653058
192690,4223879.80039425
193116,5019404.07933281
193671,9116753.6722967
193888,5433436.87459612
194097,8588362.76764374
197380,9712746.07031858
197638,3520846.46814504
198769,2605234.92583306
200763,14878105.7474739
200796,9481379.67888135
200934,10737726.2742675
203404,6733124.28736277
204270,4370220.39395244
208529,9030325.7240835
209009,8885302.30641651
210476,5809567.87416757
218661,3249491.35360065
218831,4067046.94833699
222679,7639959.90555215
223119,9462431.47978895
223212,6778765.00994792
223278,5173197.72931307
223444,7177034.88765719
223892,7284214.27019661
227819,3956011.21238941
227913,3469147.217954
229279,11593299.8697826
229920,19404281.7125568
237569,10846457.8313787
238358,6373116.42040796
246113,776798.162619991
246426,5672384.77270369
246991,2550351.03149191
260715,3757693.30163378
261110,2873319.84034347
262886,4137621.4578142
263765,5006414.37037802
264135,4846091.31781198
264662,3573923.9375319
265318,6860766.84996021
265768,3620309.99052464
266783,4468616.48565946
266787,5375359.90577814
267086,5797868.30500436
267797,3448113.93218532
269063,5403709.02864975
269716,7788864.91537746
270688,5403982.15720263
272132,3447821.19744567
274504,10192378.7242984
275986,3359150.48757988
276115,2799237.59565895
276634,4336743.27661348
277113,3342718.01428111
277378,7522883.68616628
278791,7530610.60584424
278936,6179327.69597233
279022,6391364.46727953
280804,3007965.35160606
281356,3271530.35080525
281566,3373473.47427607
281698,4028059.2239083
282130,4010154.44985158
282206,4911099.44995772
283011,2845058.00989201
283666,3169776.03330632
283961,4240883.406669
283976,3840166.80837874
284953,5983437.98274415
285362,7315088.23583911
285961,11733966.8490252
286476,5811546.00331922
286662,7251266.34811012
287235,5582985.29177542
287418,9324582.19108455
289028,7430872.73045059
289579,4914408.37566789
290508,5729784.53818593
290948,3699360.3619763
291459,3457477.86597157
292239,3619080.48243146
294038,6192909.41295615
295413,3004185.24360919
296579,7048440.99090045
298113,3275655.53252851
298747,6730852.61701979
299355,4110147.33004957
299965,8564413.63605874
300495,11579386.1957858
301042,3681559.25396876
302217,4566601.63346089
302716,4558491.23655205
302809,3864693.47621539
303384,4503087.31422544
303828,9193837.73696882
303884,13081552.4618786
305925,16394712.9973998
306145,12553231.6131672
307246,14472870.1705453
307826,6429318.01627538
307956,9058511.94909194
308655,10995441.4132372
308811,8571392.88912596
309053,17728002.7517796
309179,13148096.9351904
309292,17459180.7324232
309352,9223744.78797989
311103,16890846.1913022
311782,14216952.6293861
311833,13181145.8285792
319680,7244302.36118299
320986,4282997.72239099
327186,6814210.7216243
327208,2701339.39944041
329044,6142742.46615839
332801,3965875.7524098
333119,3645852.38586673
333134,3285765.24126258
342237,8762766.30204287
342995,5383230.01480461
346755,4419669.04239698
348698,5550846.63999346
352578,1690754.23716378
356653,3115965.55108106
356655,4293663.66853809
356936,3438231.61181316
360247,4447675.4556188
360273,5743909.55521008
360425,3941268.32797705
360598,3536709.08454983
360779,4419442.03564454
360840,6442766.56775611
360879,2061766.84625356
360964,12028669.7736056
360969,11340390.4561035
361096,11814165.2522454
361332,7499075.92265884
361788,10239467.1410907
361866,6752094.33906993
361905,11922714.3266585
362094,3886722.60033379
362253,3859581.24110783
362411,2690747.14313312
370335,4976256.87816886
370337,5251940.53091206
371629,9647899.10619151
371921,3887999.23891071
371922,2879880.47245931
372096,3466511.02559769
372394,4502238.45831338
372425,1043511.46005789
372442,8643985.71386872
372719,6995234.37507973
372873,4820077.33998495
375089,9267905.8727427
375233,3955428.19721831
375319,4272912.33229175
377272,2211083.66691313
377458,4944691.46621512
377481,8211092.17358577
377653,2815089.08210932
377753,7697336.02603862
377754,11650762.0871688
377788,8327619.38673183
377789,6112508.68414659
377958,2326957.35723346
378175,5759639.64860544
378428,5956445.75391242
378954,5714906.85188137
378965,6670342.62778575
379083,2700274.76465567
379243,2487655.25562762
379458,1678592.47822839
379459,3134346.57484099
379532,846532.666088381
379684,3682309.15674364
379686,2845787.89582691
379968,3535461.27993083
380247,2715186.01880805
380248,2460031.74556181
380253,2632744.71776207
380374,1942161.92104133
381182,7766043.07591198
381330,2570886.82315342
381341,901949.899460197
381433,2840891.55084038
381736,6539864.97424398
381927,16133090.1632596
381929,4066382.20084076
382764,2728246.60889796
383168,2800989.05405488
383335,2628492.59730474
383470,3800296.07314089
383548,4852653.74249764
383591,4601011.53823715
383764,4949707.54803674
383767,4815641.31318354
384052,5701185.06888049
384340,1717872.05354847
384356,3772165.44918535
384357,3693537.76357589
384359,4193731.83753653
384395,6447503.58564323
384742,2172911.15678356
385066,8828763.99619642
385273,10892887.141111
385637,4638869.26634409
385639,4651041.26617441
385913,9682530.34257049
386636,6196923.99258429
387079,3933181.94306168
387207,975197.537720491
387211,3510850.07889541
387214,5898973.78943278
387682,5768150.84925732
387907,3526962.51240369
388200,4863587.05248891
388660,1494183.62035008
388700,4740297.24870598
388981,865564.747666494
388982,739773.849104646
389478,1370465.54337261
389481,1674346.68257823
389482,1636963.98744525
390072,5305599.51653473
390542,2618282.07177859
390551,1610677.32976154
390554,1922043.18603454
390559,1867636.06243304
390836,1688790.37437334
390927,1569201.49878246
391204,3182327.44227972
391205,3044515.14320501
391269,7470310.89324588
391279,9857411.04176135
391359,5442134.93335523
391481,4079068.84304301
392137,1809548.13625091
392571,4785772.40170908
392587,8458063.24933995
393102,4485556.99724265
393193,4437689.56756238
393336,2953425.04668045
393341,2382186.45513002
393467,5552081.23760482
393942,4636743.53263717
394050,6698071.16370072
394151,7128861.05798854
394359,2323432.71778806
394486,5771458.2466013
394587,1432723.08046643
395526,8222473.15106168
395695,3159973.27264157
395986,3099564.99935417
395987,2667980.1594965
396148,4610242.87833259
396479,4614600.57987591
396487,4062297.6723078
396648,3204446.53523818
396649,3244996.86173756
396758,9589807.97895424
397113,7152160.94957263
397792,6509986.35518864
398280,3928097.31521775
398314,4549975.27502088
398624,4678707.27309393
399753,6021715.95077823
399756,6021715.95077823
399854,5530662.42569061
400163,10099292.7535799
400326,2995723.90526671
400347,2264943.3510629
401168,7937395.2918013
401246,1722947.48454968
401400,3281688.3147703
401745,9445042.08824249
401813,6637037.28820403
402289,2572461.88646741
403603,5192856.18721457
403812,5593592.32365273
404027,6258898.99911238
404064,4130305.25645678
404324,5235308.49805017
404676,4155308.00372457
404744,3634814.80751611
405520,4613363.77041323
405575,10787585.0560275
405872,1538489.61541251
407049,5655754.47197914
407188,7578234.79104918
407205,7064283.72193413
407206,9153807.56044373
407230,3003971.77126472
407260,1151727.60750228
408353,4599328.43308359
408616,4401394.72053141
408657,3695201.54372253
409240,2034156.43877671
409689,4512661.99237805
410599,2584067.80700198
411622,2638194.08427397
411838,3759806.63015981
441216,11381752.0314409
441747,5428239.12050944
441930,10750747.7134452
442487,5850026.51613412
442832,3129964.30944658
443782,10349114.3477975
444185,5082158.62674206
445849,10249300.2874414
445926,15840973.4872878
445998,9362419.59462168
446899,7292996.69159726
447817,4365889.76313034
447915,14032840.025484
447939,10936233.6052705
448078,11951374.4143018
448093,20578877.6579801
448419,11599228.8232171
448422,11559218.5086249
450171,5647733.39091952
453480,6711170.74640496
453652,4064355.41035956
455020,5258808.56493463
455756,13617432.8455333
455839,9959878.02405908
456128,12705779.5606154
456319,3708061.85888751
458507,1877449.16725626
458608,3352499.42009327
459070,8335349.92561517
459413,5338289.56599647
459839,5735525.12827168
460066,6193668.56669873
460095,2152660.65089411
460184,8266666.08368547
460287,19090057.3139253
460907,2245434.79927333
461624,9252177.24052921
461654,5065531.26543368
462350,6308505.0575018
463313,5187793.89340653
463474,8726007.48190368
463476,7267883.14496743
464109,6027310.94586524
465551,4635287.78549118
465699,4022403.65731957
465722,3661334.35364926
465755,4551283.93745656
465801,10371840.0466133
466052,7627025.23541825
466117,3463971.65562467
466336,4702664.95515622
466732,4613580.99689612
466840,4111910.52684826
466845,6315709.75759882
466978,4145502.71531374
467065,2996448.21571631
467108,4982972.71252985
467179,3948539.10178447
467353,4107429.48935614
467426,3352197.30032111
467543,8325554.08252153
467697,2898590.5408703
467735,9725936.5274625
468132,4603305.224794
468193,3667539.35849894
468255,4614654.14125995
468343,4128858.13103466
468557,5894619.289534
468747,4421005.64224442
468760,9300236.30823277
468832,5434962.88212434
468837,1547037.84012774
468848,4097097.04569482
468901,4174159.95613675
469060,2578131.22292399
469142,2552166.88449443
469149,10399681.3849481
469151,8459516.22119887
469507,6427933.47808783
469621,3723927.44196827
469724,3277151.33764714
469738,7543851.14806171
469748,6634420.87886046
469826,4907059.40573982
469867,5849979.91447326
469926,2429392.03458287
469928,2515099.43181192
469956,4117544.66033252
470095,3302161.79248417
470160,4831498.62642525
470161,5266241.96673577
470169,3599376.17882775
470247,2927754.67776598
470291,4105541.35055756
470367,5453593.92646458
470515,10098724.8750397
470662,2504174.43274649
470713,3381973.64516814
470721,4760036.56357639
470746,5680043.75045449
471073,4041215.93818177
471074,5233089.93572501
471219,1443921.12906424
471347,1584706.46276632
471432,7077732.37549385
471462,6888023.66654754
471580,1952914.23345655
471590,2131353.68594085
471597,2812538.89018116
471876,10666774.6200845
471924,4964666.98272679
471981,6388675.38795252
471982,5123277.14047701
472035,1986670.03729165
472090,1923260.77005083
472207,1319137.32301682
472319,4826521.64273214
472331,3638393.87325005
472387,5105816.35677156
472534,1234499.20630127
472535,4748255.00395185
472537,4253126.96136043
472543,7791670.13982087
472745,4706009.09206765
472824,3965793.37063433
472840,4022302.38553708
472968,3298996.03303178
473066,3303533.75494489
473412,11053859.3853246
473501,6043879.64938881
473509,4723262.67409606
473578,5849940.85587367
473625,3248260.32464501
473631,3066872.85846981
473851,5200230.99016401
474023,4485210.45751942
474126,3468251.38824779
476690,4464465.73178305
486393,7047337.37849228
487150,3491986.89651147
487270,5004256.82014267
489891,7444778.27857859
489893,8727112.78334265
490851,8167224.51741667
491323,1387545.77893458
491326,1988535.92876086
491516,4173639.62109353
491519,4084807.86306424
491550,8660318.19311593
491701,13774876.2776175
492624,6417081.04998397
493393,4706163.90809425
493396,4956547.22568154
493401,6395568.44354957
496090,14695340.8245328
496282,12062964.1673433
499211,12870860.33905
499869,11148799.1903001
500950,7800009.53654767
501117,5270096.46651423
501118,4880585.34911938
501219,2804833.79689177
501261,4270479.60097031
501481,6387164.07497051
501755,10320669.0874743
501764,17166451.2732459
501848,8978724.81677385
502256,2908113.13491029
502404,4990898.71071751
502477,2876137.3797728
502911,3958560.87669377
503019,4950931.17346139
503021,4026452.60038874
503454,4867760.51373472
503693,8815748.69908929
503737,7731527.75914409
503884,6714144.34697892
503885,4256083.25627589
503896,3429903.91108158
504045,5484347.28739739
504104,4822681.66740136
505268,2975352.50942641
505328,5357104.59022041
505329,5745124.7956809
505330,4707226.78967184
505522,4203599.4710292
505531,3402158.61836036
506104,3116212.41228005
506105,3657518.45180165
506174,7947154.26409873
506329,3779839.84306317
506333,5313460.55813409
506334,5186005.01952558
507585,1860030.18599303
507668,7570087.10233753
507673,7805822.94192586
507697,6362479.43277342
507701,6027945.78740504
507776,10343157.5123065
507787,3384939.9310829
508012,4433504.37627868
508141,7695041.46552
508153,7864440.82282815
508157,8661479.10221651
508355,7478525.67781668
508418,4845971.69141795
508497,9642926.18175453
508801,4026886.11865599
509014,1876447.69141474
509204,4909263.13582554
509361,7731980.83855488
510303,2662608.1312853
510422,2904220.30150561
510483,1765816.59097977
510928,4077412.07834841
511073,5473031.07355456
511074,5758704.42550377
511469,8235715.95031796
511831,3070814.91921398
511842,2978320.50297223
511930,11219829.3838364
512162,8538046.53429924
514361,3362399.97196764
514409,3412145.61789483
514676,8189526.9790406
515396,15987888.3623953
516252,7468146.10849316
516261,6359006.42291812
516455,7240919.59266415
516458,5969981.89927556
516578,3404290.145273
516616,4743770.33782203
516617,5317932.55764736
516645,2775306.79367954
516748,987199.70154713
517118,7161742.26645999
517252,6765220.81500985
517440,3530115.76726064
517513,3514016.86131627
517772,6847278.63930524
517983,2568484.20769114
518135,3327212.20374461
518190,4542360.36691165
518389,3193236.2123209
518516,8967821.47543469
518517,9395070.27944313
518547,5370782.10804561
518876,4685111.1836194
520036,4646329.55505714
521377,3221881.75473313
521706,10743221.0127797
521817,1.42121259302495e-08
522235,7088872.66617122
522236,7080840.91994393
522310,5586156.11317939
522626,6053914.96509845
522688,5189813.61917762
522777,8769857.08042804
523003,3962998.81319868
523626,5902904.3767547
523634,5167106.80267109
523913,3878307.53540219
524682,5580511.22229395
524701,6014548.5507087
524718,4648201.04130995
524719,4116708.14113163
524739,3509034.07924264
524753,4814219.35609527
524754,4525496.27211072
524776,3532005.29047748
524779,3378812.66942235
524813,8899601.83982042
524876,4198341.55297614
526253,2621368.96959753
526277,3188419.45677531
526281,2707833.33128572
526302,4654794.01966129
526357,2586124.88544757
526381,7966234.8981791
526396,14629768.8588658
526402,6571073.75567625
526479,4642949.13241966
526480,4562490.72042516
526481,5352398.16922228
526537,5813479.23674848
526605,5703354.64345489
526609,6007117.17054235
526612,5363812.71013694
526628,3507781.09622492
527081,4925308.84908542
527090,4594491.15114191
527741,1593293.50711925
527759,8864700.13010251
527863,5954983.73535358
528100,9346024.45646507
528533,6678483.10225183
528536,6710112.18726327
528700,9509750.96147071
529080,8257033.7004196
529372,16321257.9414548
529400,7973383.06457605
529469,4421051.27522097
529471,4270450.00520013
529524,3710571.95810451
541460,7985080.04447035
541793,7929074.33814625
541802,7722320.83099452
541827,5256609.06484334
541832,9218909.76974139
541837,10573305.593594
541842,8756153.91977614
541884,2131948.84989072
541887,6083303.73707256
542968,4530589.14981544
543196,4429124.76093688
543576,6704556.22196788
543577,5942354.83688115
543777,10062395.7847019
543973,3965612.86141448
544379,5488806.74564798
544892,2747288.87600622
544906,2752415.82406952
544921,2109737.38395855
545075,11453802.1314586
545266,6785236.87006603
545803,6305857.20573893
546274,3210049.63855203
546330,3268105.96603076
546352,1948565.4570716
546490,1792236.94277771
546491,1687635.42054966
546568,3485874.2263521
546969,2686412.93796792
547310,1857396.93849583
547318,1225548.11329202
547399,4564283.99951951
547415,1621040.0199557
547428,2028259.24547431
547479,5247489.4061552
547551,4058153.6839222
547555,4636382.87858678
547934,3076623.72885359
547943,2988332.97746644
548303,9371109.0697051
548404,1213186.44267774
548420,3121086.71914502
548855,2269455.10177963
548857,2246977.33503021
548927,807.940138544281
549075,12250028.5401987
549757,5596245.5511068
549760,6607641.84258158
551022,4497568.38327189
559627,6330143.29718387
560656,6584740.80759505
578207,7144170.03319665
579661,3732419.64600376
582119,8640943.95310559
602373,6680191.74315436
602375,7715338.99816881
602558,1028571.94882317
602576,1229798.14578899
603003,6977179.88438697
609972,17058912.7847756
609993,3853695.25267922
610441,5601401.31861617
610443,5342103.40821575
610445,4468549.23349268
610956,8790135.52610493
617580,5527164.83838299
618256,7317588.39672889
625881,5794182.77223629
626077,7113301.62177675
626309,12932473.4259911
626818,3925047.39884812
626988,2811962.67072581
627071,5944991.18507186
627771,5891125.86596502
627772,10068790.7704867
627841,3540840.41926977
627844,3274978.20784751
628562,1485436.73180316
629152,4297321.20198639
630817,2493719.48219571
630818,2752652.32287764
631250,8539792.45933883
631451,8116686.73424201
631476,3146320.54718011
632238,5351439.73791582
632453,2316635.32563141
632497,5523854.86694959
632498,5191046.42867884
632528,3353889.67596404
632532,5361021.03507805
632536,7394230.56109003
632879,4020910.85333806
633395,7178551.98902252
633488,2799418.45104366
633513,9971683.44361882
634115,2351409.64783295
634125,2925121.08989589
634879,2426417.37521257
635142,4109812.17191514
635338,8767109.50289382
636927,2714736.58083698
636987,9942078.10792944
637601,4157865.74943106
638040,5837138.86517172
638070,496029.593653672
638332,11340802.5881874
638354,8384463.25258136
638605,1862717.39493917
639235,6198790.36214195
639328,5308682.57311364
639340,5394388.51494007
639603,7185197.69169452
639604,5887938.45937277
639731,12194862.6724416
640325,3424762.16847916
640837,2707666.58729315
640882,4236259.61174772
641232,6061109.4378505
641306,3645909.65631655
641339,4475608.73450671
641481,4116468.26628488
641714,4953758.83931892
641774,2130881.8829123
642178,1828956.52774483
642179,1998240.22177119
642328,5062604.14997318
642356,4073632.48268468
642406,5489779.71942372
642677,9472401.74975601
643249,0.0044099245038185
643990,6.93700290722459e-11
645688,7724665.04596583
645709,6109469.59929573
645879,7039011.17285913
645945,6876725.8060953
645968,3544208.93100126
646220,6283453.99863417
646747,2495430.07765553
646755,2320182.25407499
646814,4766561.28702299
647169,14614528.9921583
647212,4640198.190861
647213,4630231.69088519
647214,6867788.88636575
647935,5364362.712785
648214,2513103.87567812
648320,12792658.5052018
648626,6452746.04022643
648981,14723668.0527764
650014,2682904.67459243
650052,3706705.18619121
650075,1789169.202354
650141,4745930.95503003
650556,7113254.50575683
650586,4252100.74114099
650630,4309440.04754221
650741,5566818.49495009
651379,3786223.86838689
653633,6129452.55088674
653634,6456177.80371138
654750,2278700.8440887
654763,5866478.62141928
656174,4719964.74594054
656320,3907474.53801281
656406,4163637.05139398
656861,4192013.12804318
657146,8201133.38461062
657535,6424117.67365035
657536,6697307.33605336
657539,6296337.23495366
657906,7182878.64446436
657907,7330779.28820126
658633,2342888.43432004
659303,3127103.78122789
659362,2639680.54661592
659739,3137439.95445435
660381,4470687.35095404
660591,10576112.4860186
660597,7055846.98741954
662027,5467442.27710151
662578,12993615.6392069
663610,4663726.94601447
664854,5596459.85574319
664859,5954889.17091384
665025,3483572.56904363
665586,4069558.86038838
666010,3627285.59640998
666061,3755268.85255217
666181,2993229.56937923
666188,3967556.15943231
666740,5393624.31612857
667197,4625586.61002063
667198,4466209.08646977
667627,2938912.61478378
672133,5213889.17337656
673582,14620480.7910319
673632,5946620.33002357
675359,1619.18186196589
675367,933622.926652474
675375,1647.75617579623
675942,2675237.7497904
675951,3263117.45995227
677448,7485052.94775931
677471,7765624.02255082
677499,5498780.16513172
677500,6553402.31438397
678210,4899867.12302334
678347,5508401.56177582
678560,8042422.82677596
678717,4811548.39691927
679554,1935726.76302343
680031,6681767.93116842
680032,5435869.03325215
680418,1927905.30199606
680651,5942909.42536563
680653,7167570.32306351
680719,2561693.38901525
680720,2417546.01801969
680871,10561294.339753
680900,6704182.62237571
680903,7114020.28418084
680906,6901078.15643218
681046,4851081.52233295
681053,1280891.6402867
681295,1071938.63501528
681398,4072276.86599416
683737,4076192.35480091
683902,4732776.40256081
684627,15787794.6397483
684632,19893506.1591041
684845,1696699.60294712
685259,8128044.33382292
685762,1957611.29110985
686438,2580841.19697453
687230,10395851.1962495
687354,3155733.03980837
687363,3066577.55053338
687368,3297461.40129004
687525,2672523.7144138
687723,3228904.18196473
687751,9619391.08969196
687979,5234961.08162376
687980,5266341.5336112
688021,4234016.36659222
688023,4518151.29310622
688085,2714038.31479935
688103,2068463.29306807
688236,3433044.10709001
688237,3473522.85371589
688529,9210208.95117854
688531,10664264.4164191
688682,3357346.04918878
688933,2603973.89297208
689508,3638339.82953455
690287,3887262.8055764
691271,2203533.28743939
691272,2688411.15605685
691283,3766610.1736247
691287,3911604.03259134
691347,10364165.9449597
691526,14470235.2979238
691808,4358360.38715841
691810,3416416.36627623
691811,2371216.01341888
691931,10915339.9861906
692049,15187709.6616595
692294,4725032.87033563
692670,5038148.1159349
692683,12057478.4530939
692721,10099711.3052598
692752,8079881.49501033
692825,14618666.1722774
693007,7656959.88136816
693784,7245844.87286889
696552,7940518.15791382
696553,7797997.68113842
698453,7196591.79320374
698733,6238414.85459936
701645,10029063.8857739
705523,3.19128805723254e-12
712699,1978174.50119411
721351,4554269.9897292
721354,4923287.1363337
723644,13990319.291382
727423,9319333.29274579
733047,6854394.36365929
733048,6974831.47504073
733450,21611305.9395603
735520,159.930773097358
735521,159.579746323647
10004105182,5144116.10932484
10005440498,9445398.290415
20016347529,3841648.85626733
20913541158,4788272.20112534
20913541161,9264475.73210147
20913541168,6726509.83309275
20913661686,10049156.9277317
20913754773,7813209.2499442
20913754840,6772398.28711413
20913754896,4585706.28944925
20913786353,547410.633807874
20913917920,4259717.83492522
20913953783,14772514.0913719
20913971331,9724392.94326555
20914123396,3851830.22644195
31019670986,2832753.47669331
31024317366,3477286.73301689
31030339813,14772514.0913719
31042711391,13982635.8266179
31043494984,3074459.01830609
31046677859,6978045.63282462
31050586388,1539868.25147628
31050902577,6049332.62309344
31052000395,4470541.4283147
31053451393,970608.1563955
31053642959,12894675.1742525
31053893839,2661283.29667374
31055585331,6103161.90995947
31056696358,3255229.2900073
31056698533,5925472.54473636
31056972242,2112280.07335693
31057294308,280531.633241759
31059812387,1957159.7697838
31062443635,2555987.94151615
31062465960,3359298.84227582
31062689478,3889769.64445093
E00118397,3402686.88972545
E00118366,3281627.45918887
E00118386,3213722.95418367
E00118392,3448660.61366992
E00118352,3528488.79101662
E00118407,3277211.90729102
E00119532,6235481.93279201
E00110517,4207822.68047027
E00119554,6224056.5133378
E00118385,2133026.39592089
